"Source:<All>"

"Created: Month","F2F_CC","Created at location","Service","Enquiry Type","Total contact","Postcode trunc"
"Apr","F2F","Dewsbury Road","HEAS","Environmental Health",1,"LS13"
"Apr","F2F","Dewsbury Road","HEAS","Environmental Health",1,"LS11"
"Apr","F2F","Dewsbury Road","HEAS","Grants/Financial Assistance",1,"LS11"
"Apr","F2F","Dewsbury Road","HEAS","Grants/Financial Assistance",2," NFA"
"Apr","F2F","Dewsbury Road","HEAS","Landlords",1," NFA"
"Apr","F2F","Dewsbury Road","HEAS","Landlords",1,"LS10"
"Apr","F2F","Dewsbury Road","HEAS","Landlords",4,"LS11"
"Apr","F2F","Dewsbury Road","HEAS","Pest Control",2,"LS11"
"Apr","F2F","Dewsbury Road","HEAS","Pest Control",1," NFA"
"Apr","F2F","Dewsbury Road","HEAS","Pollution Control",1,"LS11"
"Apr","F2F","Dewsbury Road","HEAS","Reception",1,"LS10"
"Apr","F2F","Dewsbury Road","HEAS","Reception",1,"LS15"
"Apr","F2F","Dewsbury Road","HEAS","Reception",1,"LS11"
"Apr","F2F","Dewsbury Road","Highways and Transportation","Footpaths",1,"LS11"
"Apr","F2F","Dewsbury Road","Highways and Transportation","Footpaths",2,"NULL"
"Apr","F2F","Dewsbury Road","Highways and Transportation","Gulleys",1,"NULL"
"Apr","F2F","Dewsbury Road","Highways and Transportation","Reception",1,"LS11"
"Apr","F2F","Dewsbury Road","Highways and Transportation","Roads",1,"NULL"
"Apr","F2F","Dewsbury Road","Highways and Transportation","Street Lights",1,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Adaptations",2,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Customer Relations",2,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Estate Management",1," NFA"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Estate Management",1,"LS26"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Estate Management",27,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Estate Management",2,"WF3 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Estate Management",5,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",627,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",4,"LS12"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"NULL"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",4,"LS14"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"LS15"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"LS16"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",7,"LS17"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",2,"LS19"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"LS2 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"LS20"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"LS22"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",2,"LS26"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",12,"LS27"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"LS4 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",6,"LS6 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",4,"LS7 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",6,"LS8 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",18,"LS9 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"NG34"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",2,"S66 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"S75 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",2,"WF12"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",5,"WF3 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",42," NFA"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",7,"LS13"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",4,"BD11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"DN21"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"HG1 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",1,"LS1 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Housing Application",59,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","LASBT ALMO",5,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","LASBT ALMO",2,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Letting Homes",3," NFA"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Letting Homes",5,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Letting Homes",1,"LS9 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Letting Homes",3,"LS8 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Letting Homes",69,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Letting Homes",1,"LS27"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Modernisation",1,"LS6 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Modernisation",1,"LS27"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Modernisation",23,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Modernisation",5,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",89,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS28"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",6," NFA"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS9 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",17,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS6 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"BD11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS7 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"WF3 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS12"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS14"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS16"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS21"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",2,"LS25"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS26"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Property Management",1,"LS13"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Reception",2," NFA"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Reception",1,"LS17"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Reception",1,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Rent",120,"LS11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Rent",1,"BD11"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Rent",21,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Rent",1,"LS12"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Rent",1,"LS16"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Repairs",2,"WF3 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Repairs",56,"LS10"
"Apr","F2F","Dewsbury Road","Housing - ALMO","Repairs",1,"LS7 "
"Apr","F2F","Dewsbury Road","Housing - ALMO","Repairs",363,"LS11"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Care of Family or Friends",3," NFA"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Care of Family or Friends",1,"LS12"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Care of Family or Friends",3,"LS11"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Care of Family or Friends",1,"LS10"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Local Authority Tenancy Issue",1,"LS11"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Non-Permanent Accommodation",2,"LS9 "
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Non-Permanent Accommodation",1,"LS11"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Owner Occupier Issue",3,"LS11"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS6 "
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Private Rented Tenancy Issue",6,"LS11"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS12"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Private Rented Tenancy Issue",1," NFA"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Reception",1,"LS11"
"Apr","F2F","Dewsbury Road","Leeds Housing Options","Reception",3," NFA"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Electoral Services",1,"LS10"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Electoral Services",1,"LS27"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Electoral Services",1," NFA"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Electoral Services",1,"LS9 "
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Electoral Services",5,"LS11"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Licensing",3," NFA"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Registrars",1,"LS10"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Registrars",1," NFA"
"Apr","F2F","Dewsbury Road","Legal Licensing & Registration","Registrars",1,"LS11"
"Apr","F2F","Dewsbury Road","Libraries Arts & Heritage","Arts & Events",1," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Advocacy",2,"LS11"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Advocacy",1,"WF3 "
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Advocacy",1," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Central Government",26," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Central Government",1,"LS13"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Central Government",35,"LS11"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Central Government",2,"LS27"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Central Government",6,"LS10"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Energy Efficiency Advice",1,"LS11"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Housing",1," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Metro",2," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Other",1,"LS27"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Other",11,"LS10"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Other",10," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Other",1,"WF3 "
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Other",17,"LS11"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Reception",1,"LS11"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Reception",3," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Utilities",1,"LS8 "
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Utilities",1," NFA"
"Apr","F2F","Dewsbury Road","Partners and Other Agencies","Utilities",8,"LS11"
"Apr","F2F","Dewsbury Road","Planning & Sustainable Development","Planning Services",1," NFA"
"Apr","F2F","Dewsbury Road","Planning & Sustainable Development","Planning Services",1,"LS17"
"Apr","F2F","Dewsbury Road","Planning & Sustainable Development","Planning Services",1,"LS26"
"Apr","F2F","Dewsbury Road","Recycling & Waste","HWSS",1," NFA"
"Apr","F2F","Dewsbury Road","Resources & Strategy","Home Ownership Team",3,"LS11"
"Apr","F2F","Dewsbury Road","Resources & Strategy","Home Ownership Team",1,"LS13"
"Apr","F2F","Dewsbury Road","Resources Services","Business Support Centre",1,"LS11"
"Apr","F2F","Dewsbury Road","Resources Services","Corporate Property Management",1," NFA"
"Apr","F2F","Dewsbury Road","Resources Services","Human Resources",1," NFA"
"Apr","F2F","Dewsbury Road","Revenues","Business Rates",2," NFA"
"Apr","F2F","Dewsbury Road","Revenues","CTax",2,"LS8 "
"Apr","F2F","Dewsbury Road","Revenues","CTax",1,"LS7 "
"Apr","F2F","Dewsbury Road","Revenues","CTax",2,"LS2 "
"Apr","F2F","Dewsbury Road","Revenues","CTax",1,"LS16"
"Apr","F2F","Dewsbury Road","Revenues","CTax",1,"LS13"
"Apr","F2F","Dewsbury Road","Revenues","CTax",1,"LS12"
"Apr","F2F","Dewsbury Road","Revenues","CTax",2,"LS9 "
"Apr","F2F","Dewsbury Road","Revenues","CTax",193,"LS11"
"Apr","F2F","Dewsbury Road","Revenues","CTax",7," NFA"
"Apr","F2F","Dewsbury Road","Revenues","CTax",30,"LS10"
"Apr","F2F","Dewsbury Road","Revenues","CTax",1,"LS27"
"Apr","F2F","Dewsbury Road","Revenues","CTax",5,"WF3 "
"Apr","F2F","Dewsbury Road","Revenues","Sundry Debtors Account",3,"LS10"
"Apr","F2F","Dewsbury Road","Revenues","Sundry Debtors Account",18,"LS11"
"Apr","F2F","Dewsbury Road","Strategic Asset Management","Asset Management",1,"LS14"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",8,"LS11"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",1,"LS28"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",2,"LS10"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",1,"LS6 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",1,"LS8 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",1,"BD11"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",4,"LS15"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",1,"LS7 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",2,"LS16"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",4,"LS17"
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",1,"BD4 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",1,"LS4 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Bin Movements",6,"LS26"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",2,"LS26"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",2,"LS8 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS28"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"WF3 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",2,"LS6 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS1 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS10"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",10,"LS11"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS12"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS9 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS13"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",2,"LS15"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS21"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",1,"LS22"
"Apr","F2F","Dewsbury Road","Streetscene Services","Civic Amenities",2,"LS25"
"Apr","F2F","Dewsbury Road","Streetscene Services","Gulleys - Cleansing",3,"NULL"
"Apr","F2F","Dewsbury Road","Streetscene Services","Illegal Dumping",6,"NULL"
"Apr","F2F","Dewsbury Road","Streetscene Services","Illegal Dumping - Private Land",1,"LS11"
"Apr","F2F","Dewsbury Road","Streetscene Services","Litter",7,"NULL"
"Apr","F2F","Dewsbury Road","Streetscene Services","Miscellaneous Street Scene",1,"NULL"
"Apr","F2F","Dewsbury Road","Streetscene Services","Miscellaneous Street Scene",3,"LS11"
"Apr","F2F","Dewsbury Road","Streetscene Services","Miscellaneous Street Scene",19," NFA"
"Apr","F2F","Dewsbury Road","Streetscene Services","Miscellaneous Street Scene",1,"LS25"
"Apr","F2F","Dewsbury Road","Streetscene Services","Missed Bin Collection",2,"LS23"
"Apr","F2F","Dewsbury Road","Streetscene Services","Missed Bin Collection",1," NFA"
"Apr","F2F","Dewsbury Road","Streetscene Services","Missed Bin Collection",1,"LS9 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Missed Bin Collection",2,"LS8 "
"Apr","F2F","Dewsbury Road","Streetscene Services","Other Collection Issues",2,"LS26"
"Apr","F2F","Dewsbury Road","Streetscene Services","Other Collection Issues",1,"LS12"
"Apr","F2F","Dewsbury Road","Streetscene Services","Removal of Graffiti",6,"NULL"
"Apr","F2F","Dewsbury Road","Streetscene Services","Street Cleansing",3,"NULL"
"Apr","F2F","Garforth","Adult Social Care","Information",1,"LS15"
"Apr","F2F","Garforth","Adult Social Care","Information",1," NFA"
"Apr","F2F","Garforth","Adult Social Care","Permits",2," NFA"
"Apr","F2F","Garforth","Adult Social Care","Permits",6,"WF10"
"Apr","F2F","Garforth","Adult Social Care","Permits",23,"LS25"
"Apr","F2F","Garforth","Adult Social Care","Permits",5,"LS15"
"Apr","F2F","Garforth","Adult Social Care","Permits",1,"LS9 "
"Apr","F2F","Garforth","Adult Social Care","Permits",2,"LS26"
"Apr","F2F","Garforth","Adult Social Care","Refer to Other Agency",1,"LS26"
"Apr","F2F","Garforth","Adult Social Care","Refer to Other Agency",4,"LS25"
"Apr","F2F","Garforth","Adult Social Care","Referral",1,"LS25"
"Apr","F2F","Garforth","Adult Social Care","Signposting",4,"LS25"
"Apr","F2F","Garforth","Benefits","Advice and Information",33,"LS25"
"Apr","F2F","Garforth","Benefits","Advice and Information",4,"LS15"
"Apr","F2F","Garforth","Benefits","Advice and Information",1," NFA"
"Apr","F2F","Garforth","Benefits","Advice and Information",1,"LS13"
"Apr","F2F","Garforth","Benefits","Advice and Information",1,"LS12"
"Apr","F2F","Garforth","Benefits","Advice and Information",2,"LS6 "
"Apr","F2F","Garforth","Benefits","Advice and Information",1,"LS10"
"Apr","F2F","Garforth","Benefits","Advice and Information",1,"LS8 "
"Apr","F2F","Garforth","Benefits","Advice and Information",2,"LS26"
"Apr","F2F","Garforth","Benefits","Advice and Information",4,"WF10"
"Apr","F2F","Garforth","Benefits","Applications and Changes",12,"LS15"
"Apr","F2F","Garforth","Benefits","Applications and Changes",18,"WF10"
"Apr","F2F","Garforth","Benefits","Applications and Changes",19,"LS26"
"Apr","F2F","Garforth","Benefits","Applications and Changes",1,"LS23"
"Apr","F2F","Garforth","Benefits","Applications and Changes",163,"LS25"
"Apr","F2F","Garforth","Benefits","Applications and Changes",1,"LS6 "
"Apr","F2F","Garforth","Benefits","Applications and Changes",1,"LS8 "
"Apr","F2F","Garforth","Benefits","Applications and Changes",3," NFA"
"Apr","F2F","Garforth","Benefits","Applications and Changes",2,"LS11"
"Apr","F2F","Garforth","Benefits","Applications and Changes",3,"LS12"
"Apr","F2F","Garforth","Children & Young Peoples Services","Reception",1," NFA"
"Apr","F2F","Garforth","Customer Services","Customer Relations",1,"LS25"
"Apr","F2F","Garforth","Customer Services","Permits",1,"LS25"
"Apr","F2F","Garforth","Customer Services","Reception",1,"LS6 "
"Apr","F2F","Garforth","Customer Services","Reception",9,"LS25"
"Apr","F2F","Garforth","Customer Services","Reception",9," NFA"
"Apr","F2F","Garforth","Customer Services","Reception",1,"LS15"
"Apr","F2F","Garforth","Customer Services","Welfare Rights",5,"WF10"
"Apr","F2F","Garforth","Customer Services","Welfare Rights",2," NFA"
"Apr","F2F","Garforth","Customer Services","Welfare Rights",1,"LS26"
"Apr","F2F","Garforth","Customer Services","Welfare Rights",11,"LS25"
"Apr","F2F","Garforth","Customer Services","Welfare Rights",1,"LS15"
"Apr","F2F","Garforth","Customer Services","Welfare Rights",1,"LS8 "
"Apr","F2F","Garforth","Democratic Services","Reception",1,"LS25"
"Apr","F2F","Garforth","Education Leeds","Education Services",2,"LS25"
"Apr","F2F","Garforth","HEAS","Car Parking",4,"LS25"
"Apr","F2F","Garforth","HEAS","Pest Control",1,"LS25"
